σₐ²,σᵤ²,LL
0.453734824489796,5.33481789387755,-359.257966977481
0.453734824489796,5.48272950204082,-358.818147467417
0.453734824489796,5.63064111020408,-358.46584809326
0.453734824489796,5.77855271836735,-358.193353724388
0.453734824489796,5.92646432653061,-357.993739343633
0.453734824489796,6.07437593469388,-357.860774097543
0.453734824489796,6.22228754285714,-357.788838896064
0.453734824489796,6.37019915102041,-357.772855382911
0.453734824489796,6.51811075918367,-357.808224489773
0.453734824489796,6.66602236734694,-357.890773101619
0.453734824489796,6.8139339755102,-358.016707613684
0.453734824489796,6.96184558367347,-358.182573365902
0.453734824489796,7.10975719183674,-358.385219107675
0.453734824489796,7.2576688,-358.621765782589
0.601646432653061,0.01,-39513.7195891346
0.601646432653061,0.157911608163265,-2583.26718805975
0.601646432653061,0.305823216326531,-1417.78029385574
0.601646432653061,0.453734824489796,-1021.76168205791
0.601646432653061,0.601646432653061,-824.518988228248
0.601646432653061,0.749558040816327,-707.303006227231
0.601646432653061,0.897469648979592,-630.087873499733
0.601646432653061,1.04538125714286,-575.670730113676
0.601646432653061,1.19329286530612,-535.454231889807
0.601646432653061,1.34120447346939,-504.671202572667
0.601646432653061,1.48911608163265,-480.468429689479
0.601646432653061,1.63702768979592,-461.03498243731
0.601646432653061,1.78493929795918,-445.166630007739
0.601646432653061,1.93285090612245,-432.031625681882
0.601646432653061,2.08076251428571,-421.037117122832
0.601646432653061,2.22867412244898,-411.749159375992
0.601646432653061,2.37658573061225,-403.842831005503
0.601646432653061,2.52449733877551,-397.070025358031
0.601646432653061,2.67240894693878,-391.238022118213
0.601646432653061,2.82032055510204,-386.1948538808
0.601646432653061,2.96823216326531,-381.819080780815
0.601646432653061,3.11614377142857,-378.012498241712
0.601646432653061,3.26405537959184,-374.694840974645
0.601646432653061,3.4119669877551,-371.799873341509
0.601646432653061,3.55987859591837,-369.27246020894
0.601646432653061,3.70779020408163,-367.066342766545
0.601646432653061,3.8557018122449,-365.142428865016
0.601646432653061,4.00361342040816,-363.467464057831
0.601646432653061,4.15152502857143,-362.012987895467
0.601646432653061,4.29943663673469,-360.754506439605
0.601646432653061,4.44734824489796,-359.670830431369
0.601646432653061,4.59525985306123,-358.74354163521
0.601646432653061,4.74317146122449,-357.956559275105
0.601646432653061,4.89108306938776,-357.295785304496
0.601646432653061,5.03899467755102,-356.74881226444
0.601646432653061,5.18690628571429,-356.304681204782
0.601646432653061,5.33481789387755,-355.953679931078
0.601646432653061,5.48272950204082,-355.68717394815
0.601646432653061,5.63064111020408,-355.497464078983
0.601646432653061,5.77855271836735,-355.377665973696
0.601646432653061,5.92646432653061,-355.321607680841
0.601646432653061,6.07437593469388,-355.323742200289
0.601646432653061,6.22228754285714,-355.379072523698
0.601646432653061,6.37019915102041,-355.483087132424
0.601646432653061,6.51811075918367,-355.631704291601
0.601646432653061,6.66602236734694,-355.821223774212
0.601646432653061,6.8139339755102,-356.048284886342
0.601646432653061,6.96184558367347,-356.30982985666
0.601646432653061,7.10975719183674,-356.603071809147
0.601646432653061,7.2576688,-356.925466665368
0.749558040816327,0.01,-39476.9717474495
0.749558040816327,0.157911608163265,-2550.5884998742
0.749558040816327,0.305823216326531,-1388.56170525075
0.749558040816327,0.453734824489796,-995.508797620909
0.749558040816327,0.601646432653061,-800.826363380367
0.749558040816327,0.749558040816327,-685.835058181828
0.749558040816327,0.897469648979592,-610.564503458596
0.749558040816327,1.04538125714286,-557.856353234003
0.749558040816327,1.19329286530612,-519.149308338467
0.749558040816327,1.34120447346939,-489.705628748865
0.749558040816327,1.48911608163265,-466.696329855044
0.749558040816327,1.63702768979592,-448.330566474745
0.749558040816327,1.78493929795918,-433.4208712291
0.749558040816327,1.93285090612245,-421.149575456422
0.749558040816327,2.08076251428571,-410.935718432342
0.749558040816327,2.22867412244898,-402.355454500975
0.749558040816327,2.37658573061225,-395.092482962617
0.749558040816327,2.52449733877551,-388.906090906768
0.749558040816327,2.67240894693878,-383.609927844903
0.749558040816327,2.82032055510204,-379.057537258407
0.749558040816327,2.96823216326531,-375.132266054343
0.749558040816327,3.11614377142857,-371.740083121451
0.749558040816327,3.26405537959184,-368.80437488385
0.749558040816327,3.4119669877551,-366.262111692334
0.749558040816327,3.55987859591837,-364.060982115375
0.749558040816327,3.70779020408163,-362.157221928674
0.749558040816327,3.8557018122449,-360.513949212346
0.749558040816327,4.00361342040816,-359.099873224996
0.749558040816327,4.15152502857143,-357.88828280055
0.749558040816327,4.29943663673469,-356.856246204717
0.749558040816327,4.44734824489796,-355.983972673891
0.749558040816327,4.59525985306123,-355.254298803038
0.749558040816327,4.74317146122449,-354.652272228702
0.749558040816327,4.89108306938776,-354.164811785228
0.749558040816327,5.03899467755102,-353.780428250162
0.749558040816327,5.18690628571429,-353.488993454091
0.749558040816327,5.33481789387755,-353.281548268286
0.749558040816327,5.48272950204082,-353.150142050895
0.749558040816327,5.63064111020408,-353.087697706617
0.749558040816327,5.77855271836735,-353.087897723209
0.749558040816327,5.92646432653061,-353.14508748267
0.749558040816327,6.07437593469388,-353.254192872882
0.749558040816327,6.22228754285714,-353.410649796356
0.749558040816327,6.37019915102041,-353.610343623182
0.749558040816327,6.51811075918367,-353.849556993073
0.749558040816327,6.66602236734694,-354.12492465699
0.749558040816327,6.8139339755102,-354.433394278295
0.749558040816327,6.96184558367347,-354.772192298493
0.749558040816327,7.10975719183674,-355.138794122893
0.749558040816327,7.2576688,-355.530898003894
0.897469648979592,0.01,-39453.2791226016
0.897469648979592,0.157911608163265,-2529.12055182881
0.897469648979592,0.305823216326531,-1369.03833520961
0.897469648979592,0.453734824489796,-977.694420741238
0.897469648979592,0.601646432653061,-784.521439829026
0.897469648979592,0.749558040816327,-670.869484358027
0.897469648979592,0.897469648979592,-596.792403624161
0.897469648979592,1.04538125714286,-545.151937271438
0.897469648979592,1.19329286530612,-507.403549559827
0.897469648979592,1.34120447346939,-478.823578523405
0.897469648979592,1.48911608163265,-456.594931164554
0.897469648979592,1.63702768979592,-438.936861599727
0.897469648979592,1.78493929795918,-424.670523186214
0.897469648979592,1.93285090612245,-412.985641005159
0.897469648979592,2.08076251428571,-403.307624159031
0.897469648979592,2.22867412244898,-395.218137878583
0.897469648979592,2.37658573061225,-388.405668236145
0.897469648979592,2.52449733877551,-382.633675786506
0.897469648979592,2.67240894693878,-377.719461754108
0.897469648979592,2.82032055510204,-373.519775609232
0.897469648979592,2.96823216326531,-369.920787960778
0.897469648979592,3.11614377142857,-366.830962283579
0.897469648979592,3.26405537959184,-364.175895231181
0.897469648979592,3.4119669877551,-361.894520859499
0.897469648979592,3.55987859591837,-359.936277020459
0.897469648979592,3.70779020408163,-358.258961693785
0.897469648979592,3.8557018122449,-356.827091454868
0.897469648979592,4.00361342040816,-355.610630392824
0.897469648979592,4.15152502857143,-354.583995754147
0.897469648979592,4.29943663673469,-353.725272685449
0.897469648979592,4.44734824489796,-353.015588659613
0.897469648979592,4.59525985306123,-352.438611052346
0.897469648979592,4.74317146122449,-351.98014056591
0.897469648979592,4.89108306938776,-351.627779887973
0.897469648979592,5.03899467755102,-351.370661877796
0.897469648979592,5.18690628571429,-351.199225203604
0.897469648979592,5.33481789387755,-351.105028070115
0.897469648979592,5.48272950204082,-351.080592723489
0.897469648979592,5.63064111020408,-351.119274979275
0.897469648979592,5.77855271836735,-351.215154213967
0.897469648979592,5.92646432653061,-351.362940184142
0.897469648979592,6.07437593469388,-351.557893755661
0.897469648979592,6.22228754285714,-351.795759188308
0.897469648979592,6.37019915102041,-352.072706065015
0.897469648979592,6.51811075918367,-352.385279306818
0.897469648979592,6.66602236734694,-352.730355995517
0.897469648979592,6.8139339755102,-353.105107951229
0.897469648979592,6.96184558367347,-353.506969193654
0.897469648979592,7.10975719183674,-353.93360756305
0.897469648979592,7.2576688,-354.382899896704
1.04538125714286,0.01,-39436.9741990471
1.04538125714286,0.157911608163265,-2514.15497800499
1.04538125714286,0.305823216326531,-1355.26623537517
1.04538125714286,0.453734824489796,-964.990004778673
1.04538125714286,0.601646432653061,-772.775681050386
1.04538125714286,0.749558040816327,-659.987434132567
1.04538125714286,0.897469648979592,-586.691004933672
1.04538125714286,1.04538125714286,-535.758232396421
1.04538125714286,1.19329286530612,-498.653201516941
1.04538125714286,1.34120447346939,-470.659644072141
1.04538125714286,1.48911608163265,-448.966836891244
1.04538125714286,1.63702768979592,-431.799544977335
1.04538125714286,1.78493929795918,-417.983708459743
1.04538125714286,1.93285090612245,-406.713225884897
1.04538125714286,2.08076251428571,-397.417158068237
1.04538125714286,2.22867412244898,-389.680376229408
1.04538125714286,2.37658573061225,-383.19419014258
1.04538125714286,2.52449733877551,-377.724554948634
1.04538125714286,2.67240894693878,-373.090982101439
1.04538125714286,2.82032055510204,-369.152184776397
1.04538125714286,2.96823216326531,-365.796082865862
1.04538125714286,3.11614377142857,-362.93270204869
1.04538125714286,3.26405537959184,-360.489037473703
1.04538125714286,3.4119669877551,-358.405278027327
1.04538125714286,3.55987859591837,-356.631989974055
1.04538125714286,3.70779020408163,-355.127988174517
1.04538125714286,3.8557018122449,-353.858707440591
1.04538125714286,4.00361342040816,-352.794942642132
1.04538125714286,4.15152502857143,-351.911864091356
1.04538125714286,4.29943663673469,-351.188240788195
1.04538125714286,4.44734824489796,-350.605822287247
1.04538125714286,4.59525985306123,-350.14884280186
1.04538125714286,4.74317146122449,-349.803620367739
1.04538125714286,4.89108306938776,-349.558230560567
1.04538125714286,5.03899467755102,-349.402239150454
1.04538125714286,5.18690628571429,-349.326481694362
1.04538125714286,5.33481789387755,-349.322880771587
1.04538125714286,5.48272950204082,-349.384293606267
1.04538125714286,5.63064111020408,-349.504384371228
1.04538125714286,5.77855271836735,-349.6775166558
1.04538125714286,5.92646432653061,-349.898662497887
1.04538125714286,6.07437593469388,-350.163325094187
1.04538125714286,6.22228754285714,-350.467472861242
1.04538125714286,6.37019915102041,-350.807482960176
1.04538125714286,6.51811075918367,-351.180092746976
1.04538125714286,6.66602236734694,-351.582357888327
1.04538125714286,6.8139339755102,-352.011616106023
1.04538125714286,6.96184558367347,-352.46545569263
1.04538125714286,7.10975719183674,-352.941688086567
1.04538125714286,7.2576688,-353.438323913123
1.19329286530612,0.01,-39425.2284402687
1.19329286530612,0.157911608163265,-2503.27292777953
1.19329286530612,0.305823216326531,-1345.16483668469
1.19329286530612,0.453734824489796,-955.596299903657
1.19329286530612,0.601646432653061,-764.025333007501
1.19329286530612,0.749558040816327,-651.823499681304
1.19329286530612,0.897469648979592,-579.062910660362
1.19329286530612,1.04538125714286,-528.620915774029
1.19329286530612,1.19329286530612,-491.966386790471
1.19329286530612,1.34120447346939,-464.38722895188
1.19329286530612,1.48911608163265,-443.07637080045
1.19329286530612,1.63702768979592,-426.261783328159
1.19329286530612,1.78493929795918,-412.772230366177
1.19329286530612,1.93285090612245,-401.804105047026
1.19329286530612,2.08076251428571,-392.788678415568
1.19329286530612,2.22867412244898,-385.312785396573
1.19329286530612,2.37658573061225,-379.069485047664
1.19329286530612,2.52449733877551,-373.826294713746
1.19329286530612,2.67240894693878,-369.404124343961
1.19329286530612,2.82032055510204,-365.662941944225
1.19329286530612,2.96823216326531,-362.491795819459
1.19329286530612,3.11614377142857,-359.801728529422
1.19329286530612,3.26405537959184,-357.520653459426
1.19329286530612,3.4119669877551,-355.589590276636
1.19329286530612,3.55987859591837,-353.959858311264
1.19329286530612,3.70779020408163,-352.590956277263
1.19329286530612,3.8557018122449,-351.448941068224
1.19329286530612,4.00361342040816,-350.505174391645
1.19329286530612,4.15152502857143,-349.735343893184
1.19329286530612,4.29943663673469,-349.118691460788
1.19329286530612,4.44734824489796,-348.637399559905
1.19329286530612,4.59525985306123,-348.276099292617
1.19329286530612,4.74317146122449,-348.021473069211
1.19329286530612,4.89108306938776,-347.861931443345
1.19329286530612,5.03899467755102,-347.787348542407
1.19329286530612,5.18690628571429,-347.788844136195
1.19329286530612,5.33481789387755,-347.858603085332
1.19329286530612,5.48272950204082,-347.989724944793
1.19329286530612,5.63064111020408,-348.176098044161
1.19329286530612,5.77855271836735,-348.412293550961
1.19329286530612,5.92646432653061,-348.693475938045
1.19329286530612,6.07437593469388,-349.015326986997
1.19329286530612,6.22228754285714,-349.373981016036
1.19329286530612,6.37019915102041,-349.765969459152
1.19329286530612,6.51811075918367,-350.188173270493
1.19329286530612,6.66602236734694,-350.637781904746
1.19329286530612,6.8139339755102,-351.112257845977
1.19329286530612,6.96184558367347,-351.609305835944
1.19329286530612,7.10975719183674,-352.126846097442
1.19329286530612,7.2576688,-352.662990965733
1.34120447346939,0.01,-39416.4780922253
1.34120447346939,0.157911608163265,-2495.10899332827
1.34120447346939,0.305823216326531,-1337.53674241137
1.34120447346939,0.453734824489796,-948.458983281264
1.34120447346939,0.601646432653061,-757.338518281029
1.34120447346939,0.749558040816327,-645.551084561042
1.34120447346939,0.897469648979592,-573.172444569568
1.34120447346939,1.04538125714286,-523.083154124854
1.34120447346939,1.19329286530612,-486.754908696905
1.34120447346939,1.34120447346939,-459.478108114008
1.34120447346939,1.48911608163265,-438.44789114778
1.34120447346939,1.63702768979592,-421.894192495324
1.34120447346939,1.78493929795918,-408.647525271261
1.34120447346939,1.93285090612245,-397.905844812137
1.34120447346939,2.08076251428571,-389.10182065809
1.34120447346939,2.22867412244898,-381.8235425644
1.34120447346939,2.37658573061225,-375.765198001261
1.34120447346939,2.52449733877551,-370.695321194478
1.34120447346939,2.67240894693878,-366.435740329683
1.34120447346939,2.82032055510204,-362.847254193533
1.34120447346939,2.96823216326531,-359.819664156668
1.34120447346939,3.11614377142857,-357.264696632168
1.34120447346939,3.26405537959184,-355.11088708706
1.34120447346939,3.4119669877551,-353.299822026149
1.34120447346939,3.55987859591837,-351.783338113092
1.34120447346939,3.70779020408163,-350.521406949856
1.34120447346939,3.8557018122449,-349.480518340882
1.34120447346939,4.00361342040816,-348.632430882403
1.34120447346939,4.15152502857143,-347.953196594656
1.34120447346939,4.29943663673469,-347.422392343566
1.34120447346939,4.44734824489796,-347.022508951858
1.34120447346939,4.59525985306123,-346.73846173445
1.34120447346939,4.74317146122449,-346.557195382956
1.34120447346939,4.89108306938776,-346.467362781872
1.34120447346939,5.03899467755102,-346.459062215341
1.34120447346939,5.18690628571429,-346.523621031356
1.34120447346939,5.33481789387755,-346.65341652549
1.34120447346939,5.48272950204082,-346.841726837603
1.34120447346939,5.63064111020408,-347.082606198955
1.34120447346939,5.77855271836735,-347.370780049937
1.34120447346939,5.92646432653061,-347.701556461562
1.34120447346939,6.07437593469388,-348.070751003416
1.34120447346939,6.22228754285714,-348.47462275599
1.34120447346939,6.37019915102041,-348.909819602466
1.34120447346939,6.51811075918367,-349.373331281368
1.34120447346939,6.66602236734694,-349.862448957355
1.34120447346939,6.8139339755102,-350.374730288425
1.34120447346939,6.96184558367347,-350.907969145699
1.34120447346939,7.10975719183674,-351.460169285944
1.34120447346939,7.2576688,-352.029521393982
1.48911608163265,0.01,-39409.7912774982
1.48911608163265,0.157911608163265,-2488.83657820801
1.48911608163265,0.305823216326531,-1331.64627632058
1.48911608163265,0.453734824489796,-942.921221632088
1.48911608163265,0.601646432653061,-752.127040187464
1.48911608163265,0.749558040816327,-640.64196372317
1.48911608163265,0.897469648979592,-568.543964916898
1.48911608163265,1.04538125714286,-518.715563292018
1.48911608163265,1.19329286530612,-482.630203601989
1.48911608163265,1.34120447346939,-455.57984787912
1.48911608163265,1.48911608163265,-434.761033390302
1.48911608163265,1.63702768979592,-418.404949663153
1.48911608163265,1.78493929795918,-405.343238224858
1.48911608163265,1.93285090612245,-394.774871292869
1.48911608163265,2.08076251428571,-386.133436643812
1.48911608163265,2.22867412244898,-379.007854813709
1.48911608163265,2.37658573061225,-373.09306633847
1.48911608163265,2.52449733877551,-368.158289297223
1.48911608163265,2.67240894693878,-364.025973957317
1.48911608163265,2.82032055510204,-360.557485943047
1.48911608163265,2.96823216326531,-357.643143958496
1.48911608163265,3.11614377142857,-355.195147304761
1.48911608163265,3.26405537959184,-353.142464359717
1.48911608163265,3.4119669877551,-351.427078516906
1.48911608163265,3.55987859591837,-350.001190814564
1.48911608163265,3.70779020408163,-348.825107832634
1.48911608163265,3.8557018122449,-347.865627732835
1.48911608163265,4.00361342040816,-347.094793324236
1.48911608163265,4.15152502857143,-346.488918908401
1.48911608163265,4.29943663673469,-346.027823682093
1.48911608163265,4.44734824489796,-345.694222624791
1.48911608163265,4.59525985306123,-345.473238629612
1.48911608163265,4.74317146122449,-345.352008823114
1.48911608163265,4.89108306938776,-345.319364674681
1.48911608163265,5.03899467755102,-345.365570370135
1.48911608163265,5.18690628571429,-345.482107530332
1.48911608163265,5.33481789387755,-345.661497049007
1.48911608163265,5.48272950204082,-345.897150854022
1.48911608163265,5.63064111020408,-346.183247938909
1.48911608163265,5.77855271836735,-346.514630193251
1.48911608163265,5.92646432653061,-346.886714472436
1.48911608163265,6.07437593469388,-347.295418056026
1.48911608163265,6.22228754285714,-347.737095198439
1.48911608163265,6.37019915102041,-348.208482912221
1.48911608163265,6.51811075918367,-348.70665446987
1.48911608163265,6.66602236734694,-349.228979385605
1.48911608163265,6.8139339755102,-349.773088858987
1.48911608163265,6.96184558367347,-350.336845839852
1.48911608163265,7.10975719183674,-350.918319017614
1.48911608163265,7.2576688,-351.51576015471
1.63702768979592,0.01,-39404.5797994055
1.63702768979592,0.157911608163265,-2483.92745737013
1.63702768979592,0.305823216326531,-1327.01779666791
1.63702768979592,0.453734824489796,-938.553630799252
1.63702768979592,0.601646432653061,-748.002335092549
1.63702768979592,0.749558040816327,-636.743703488281
1.63702768979592,0.897469648979592,-564.85710715942
1.63702768979592,1.04538125714286,-515.226320459846
1.63702768979592,1.19329286530612,-479.325916555586
1.63702768979592,1.34120447346939,-452.448874359852
1.63702768979592,1.48911608163265,-431.792649376025
1.63702768979592,1.63702768979592,-415.589261912461
1.63702768979592,1.78493929795918,-402.671106562067
1.63702768979592,1.93285090612245,-392.237839395615
1.63702768979592,2.08076251428571,-383.723670271446
1.63702768979592,2.22867412244898,-376.718086563223
1.63702768979592,2.37658573061225,-370.916546140298
1.63702768979592,2.52449733877551,-366.088739969817
1.63702768979592,2.67240894693878,-362.057551229975
1.63702768979592,2.82032055510204,-358.684742433804
1.63702768979592,2.96823216326531,-355.860996659968
1.63702768979592,3.11614377142857,-353.49884818754
1.63702768979592,3.26405537959184,-351.52757375167
1.63702768979592,3.4119669877551,-349.88944095874
1.63702768979592,3.55987859591837,-348.53691312831
1.63702768979592,3.70779020408163,-347.430539171161
1.63702768979592,3.8557018122449,-346.537341405769
1.63702768979592,4.00361342040816,-345.829570219397
1.63702768979592,4.15152502857143,-345.283732348559
1.63702768979592,4.29943663673469,-344.879825574902
1.63702768979592,4.44734824489796,-344.600730779586
1.63702768979592,4.59525985306123,-344.431725128588
1.63702768979592,4.74317146122449,-344.36008934663
1.63702768979592,4.89108306938776,-344.3747886911
1.63702768979592,5.03899467755102,-344.466212110089
1.63702768979592,5.18690628571429,-344.625957673646
1.63702768979592,5.33481789387755,-344.846655059881
1.63702768979592,5.48272950204082,-345.121817906632
1.63702768979592,5.63064111020408,-345.445720381358
1.63702768979592,5.77855271836735,-345.813293503006
1.63702768979592,5.92646432653061,-346.220037660939
