σₐ²,σᵤ²,LL,grad_a,grad_u,type,N
42.027017618207054,4.724497931931761,-386.8757577784629,2.7228496449243407,0.026191659485771623,real data,4
0.00021689070979391545,5.286473649350988,-298.46017553535114,52.58216254864673,7.117167124958886,real data,4
2.729292516737646e-7,5.286444329115918,-298.4571191508155,52.5874330694931,7.117643221980364,real data,4
5.959166211238609e-10,5.286444292255941,-298.45711530813134,52.58743969627624,7.117643820603922,real data,4
1.0066841400540454e-10,5.28644429218891,-298.45711530114323,52.58743970832759,7.117643821692495,real data,4
38.10964641145734,3.2857181079520394,-390.89230412084595,3.0338075746065796,-12.21241340325589,real data,4
37.27665007599283,6.970243355912377,-389.7725648460329,2.980388876560466,4.353539922373095,real data,4
35.53650347510341,4.358320971982126,-382.3772950376257,3.206210126610621,-1.7035122742974593,real data,4
32.64098981858601,6.033783254060862,-382.3822574759803,3.4057323478503716,3.4348195515230415,real data,4
31.82608616517203,5.211522223238447,-379.46298349206984,3.521656299437945,1.770030228076367,real data,4
28.499576459370758,3.5985076234522615,-379.4519703575959,3.9904595686287556,-7.854440626670815,real data,4
27.31997329103715,6.081152549245289,-377.6381166170424,4.008874709567451,3.56559742939271,real data,4
26.24223250678604,5.128597037753847,-373.9508027633436,4.216998644811315,1.6048690794468818,real data,4
22.07676695662927,3.6204968709602205,-372.07648720338125,5.072242524394968,-7.489823169540628,real data,4
20.168840536580035,6.602840541116878,-371.54301582938086,5.217087094311251,4.291885332344744,real data,4
16.637781042236572,3.7270425359990087,-363.52024220380156,6.5703260343090015,-6.1903094531758605,real data,4
13.098840733343213,7.233253523550895,-363.5370772063109,7.409296003463248,4.98191883128311,real data,4
7.676651721280131,3.652763985649217,-343.7211253618796,12.942392301241023,-6.305697659012669,real data,4
0.0018593998835569892,7.533822420940142,-316.41292972281104,37.19784946885373,8.253760738332485,real data,4
2.2944897991349685e-6,7.533410337314125,-316.392252498449,37.221261639679895,8.256038781371224,real data,4
4.005744344123613e-9,7.533409829262372,-316.3922269902685,37.221290532608656,8.256041592876349,real data,4
1.0725173248224832e-10,7.533409828397649,-316.39222694685253,37.22129058178566,8.256041597661525,real data,4
23.669162844769787,4.946258214973012,-370.8629741556256,4.649284141082268,1.0667404593847962,real data,4
13.031105498512034,2.7068352432318132,-370.8309795478037,8.433276685044632,-24.689471052258625,real data,4
11.385698463501729,7.733236097702325,-362.77750852788546,8.16743497591323,5.287728926419244,real data,4
2.9534633711574596,2.37862742981286,-343.2045279965403,29.889809701803873,-35.20442593957306,real data,4
0.00296385499671592,5.889891834181075,-303.023679873087,47.28448020727279,7.8154923030997505,real data,4
3.6479183034223046e-6,5.889402517006366,-302.98483950904733,47.3434928070485,7.8208862446189364,real data,4
4.440292801199947e-9,5.889401915123575,-302.98479167801156,47.34356552859322,7.820892893211017,real data,4
1.0712119602910655e-10,5.889401914407759,-302.9847916211263,47.343565615080514,7.820892901118189,real data,4
49.57923417545031,5.383009963626902,-392.3670739908443,2.3119771508041445,2.0879719997687403,real data,4
48.77564057318582,4.661562473362042,-391.15921682703015,2.362498416250539,-0.2793109666700673,real data,4
0.00033623477736455243,11.873682402063803,-349.8619614468769,23.787962044972726,7.017505354644717,real data,4
4.764513955626522e-7,11.87358335199017,-349.85926952636504,23.7897411173618,7.017704160981707,real data,4
5.2442614654909375e-9,11.8735832129894,-349.8592657484247,23.789743614305255,7.017704440005874,real data,4
1.0726632640988619e-10,11.873583211474045,-349.8592657072385,23.78974364152647,7.017704443047794,real data,4
48.14451319190561,5.41433570202726,-391.59293644549246,2.377082564129526,2.1696796657573625,real data,4
47.34418117853275,4.687697425773812,-390.29598782322756,2.4304687826052103,-0.15928209647058011,real data,4
0.00032859529903106477,9.060210976914252,-328.7991917475046,31.051363807109805,7.939614119036097,real data,4
4.412967392626696e-7,9.060127069670497,-328.7959780166878,31.05428276894683,7.939914989490003,real data,4
7.947187890596409e-10,9.060126957043563,-328.79597370257073,31.054286687600186,7.939915393403492,real data,4
1.008404422470403e-10,9.060126956866153,-328.7959736957751,31.0542866937727,7.939915394039822,real data,4
99.8758686504984,5.580893452848504,-413.1279992085864,1.1732128324226176,2.41179213134777,real data,4
99.67536823940462,5.144661496149661,-412.2374755141984,1.1776709689440856,1.3334970406159243,real data,4
99.29414631261457,4.709485377029468,-411.85790569865236,1.184223119704461,-0.19774599111121915,real data,4
94.25888523421153,5.7461541170162205,-411.85923036981353,1.24054245018529,2.7395576900328162,real data,4
94.06395679288754,5.286756059126312,-410.75712463688154,1.245533823687172,1.7339983695661711,real data,4
93.75592438206117,4.84821895986143,-410.1841753477543,1.2519269960365769,0.3587176711179687,real data,4
91.09522388708206,4.1573300501865855,-410.1832302514154,1.2916877614438265,-3.152916142252227,real data,4
90.73904464208881,5.135078584492302,-409.4711125985884,1.290937606213731,1.3171887438318315,real data,4
90.27181638900117,4.657739292606302,-409.0756146719616,1.3002742620341567,-0.407437402568366,real data,4
88.25589404752361,5.385857109870089,-409.07695148940826,1.3248287450313565,1.9913282574872397,real data,4
87.96279551692729,4.932775817680487,-408.35801765997473,1.3319336235559822,0.672136398636713,real data,4
86.64145093242614,4.295164129707615,-408.33764813162725,1.355843975730377,-2.266103984911428,real data,4
86.52665828383114,4.50824020109694,-407.94394516858483,1.3562333133261575,-1.1002468449629923,real data,4
85.78296681556402,5.176964655202347,-407.8854489642786,1.363370059977035,1.446395971845753,real data,4
85.32355575372047,4.687748385253615,-407.4123232412719,1.3737434828989372,-0.26988799627986637,real data,4
80.71291674891256,5.77506490091945,-407.41384839993924,1.442341612405493,2.81267697024316,real data,4
80.47634807722154,5.289403356817284,-406.20107683832356,1.4500154174768354,1.7623546699833366,real data,4
80.07785084420026,4.798947126133978,-405.5510133529512,1.460680341808835,0.19275198880031397,real data,4
71.76129516254628,3.928610917290956,-404.08678730013764,1.6332787355325664,-4.8448561858639785,real data,4
71.25615114551584,5.609212140713052,-403.34982607578814,1.6288477872907028,2.517530001189689,real data,4
70.93815529239299,5.102778470195245,-402.242582457038,1.6406607051509763,1.2572311307165123,real data,4
70.07544054412952,4.452192276278552,-401.84044352539945,1.6665363142968668,-1.3536639785448443,real data,4
69.14830473782536,5.281809765659018,-401.7714714131065,1.6800482648515236,1.7666151292912158,real data,4
68.6177409803854,4.722181543554177,-401.03890159463987,1.698244745392042,-0.090866930215725,real data,4
0.0002816403135170731,10.392515753649285,-339.10017861346716,27.12917990992226,7.514715326835848,real data,4
4.1057385308967183e-7,10.392437853284607,-339.09768575562043,27.13110492739826,7.514922301915533,real data,4
8.809862913260455e-10,10.392437739805626,-339.0976821239795,27.1311077319308,7.514922603453648,real data,4
1.0094774093053808e-10,10.392437739589566,-339.097682117065,27.131107737270487,7.5149226040277854,real data,4
99.21578842576119,5.519980370039968,-412.7907101256248,1.1811302762338476,2.283494600893926,real data,4
99.00301209370433,5.087369520590022,-411.96730332969713,1.1857749304306668,1.1625255442470248,real data,4
98.53802808239003,4.632080441364293,-411.66129004141106,1.1935112783073034,-0.53230403541599,real data,4
97.3804172519224,5.216618629468001,-411.65767481102034,1.204441149688764,1.541132764812815,real data,4
97.04765640990374,4.783800982189259,-411.18219378976016,1.210691105236914,0.10721940718690703,real data,4
68.18068617739172,3.0543127293535717,-411.17778783434096,1.726010971246648,-16.55270320142872,real data,4
67.97889392260382,5.412672604081497,-401.52950237682415,1.7066786525569397,2.0954426282124263,real data,4
67.54744159106163,4.875996573400679,-400.6144987597525,1.7227661606781488,0.5106632785873586,real data,4
64.59930680433483,4.075512503939821,-400.3873340871599,1.8080053227247472,-3.675451319081862,real data,4
64.01638811099924,5.3830124008860185,-399.72789141723985,1.8089435620521168,2.0352224667153287,real data,4
63.51444156699036,4.814152726840276,-398.8000361168158,1.8293664598079835,0.2902164152639486,real data,4
53.802434523816075,3.5232835062189443,-398.40678056954755,2.1682972173266255,-8.947960798540958,real data,4
53.302715543616884,5.835500522062411,-395.6014832470724,2.1500283368534805,2.991782051299001,real data,4
52.88648565811769,5.243632067648653,-393.953595991236,2.17593520340264,1.716899517578799,real data,4
51.90269898648896,4.477851669797454,-393.0831405910387,2.228674129802562,-1.1620706932981228,real data,4
49.951962261014,5.600004337659962,-393.0861238138683,2.291664801996342,2.568340718400899,real data,4
49.38338211399277,4.958384403119325,-391.6095340433439,2.3289239618574062,0.8649545518003734,real data,4
47.01656340565587,4.131707291903285,-390.96294765611657,2.4583948694294033,-3.206556130446941,real data,4
45.926851633460274,5.674444310739307,-390.8848306145973,2.4808867335919795,2.735572724898166,real data,4
45.322161583992916,5.0037797359437235,-389.19025560771735,2.5271792447430355,1.0377115618001334,real data,4
42.87737746230136,4.051355336223423,-388.5833521408791,2.688205071821281,-3.761831849276458,real data,4
42.364859498525036,4.827597529418854,-387.1287082847105,2.6995066934116085,0.43284490272452203,real data,4
29.16087354903542,3.01523198877789,-387.11763595567163,3.935931370917691,-17.14439373231555,real data,4
28.603198517385895,5.653799776026645,-377.5237497299404,3.8662865636296644,2.840850937470073,real data,4
27.118393610868267,4.5799169548215755,-374.50840280838855,4.123393180796619,-0.46391338016453787,real data,4
0.0004492277081773466,8.278619978569687,-322.5121741016715,33.927926415669084,8.140932856877717,real data,4
5.656167665175839e-7,8.278512322004786,-322.5074918420575,33.932662510904684,8.141407368128341,real data,4
8.997767629466064e-10,8.278512186513174,-322.5074859483769,33.93266847286347,8.141407965463838,real data,4
1.0135046665829744e-10,8.278512186321608,-322.50748594004403,33.932668481292744,8.141407966308375,real data,4
0.6743817649851174,1.6230824644067603,-362.04145798325317,84.2222872072843,-99.3197551343714,real data,4
0.0007116317351180124,2.4151776324651575,-302.4006378815766,111.06756398675502,-24.975369448281455,real data,4
6.918696110555771e-6,2.415336094000037,-302.37710791658657,111.13293052575956,-24.96126422180734,real data,4
1.0908144796327094e-8,2.415337645538651,-302.3768772670948,111.13357172016424,-24.96112599860659,real data,4
1.1449960950631264e-10,2.415337647962955,-302.3768769066974,111.13357272205859,-24.96112578262901,real data,4
21.248915484809842,5.225994314312352,-368.34630622351983,5.104744394816163,1.9759998304216353,real data,4
15.888466246547583,3.2438233766023967,-366.6429989201509,6.931639625655085,-12.487724434225008,real data,4
14.429427007419193,5.997707369180276,-360.42182737703723,7.055446958550134,3.7644582118334196,real data,4
9.703881775697102,3.5421648211079164,-350.4468214428224,10.664188624084566,-7.823964067215776,real data,4
0.003064860945118042,10.931292778442184,-343.118064474922,25.795163322318736,7.331649107989143,real data,4
9.090522075274167e-5,10.930447475261655,-343.09268087545536,25.81362961106389,7.333664576446765,real data,4
1.314630125804001e-7,10.930421686341013,-343.0919059409278,25.814193643143653,7.333726133394116,real data,4
3.5757483215902106e-10,10.930421649094397,-343.09190482167594,25.814194457797324,7.333726222303108,real data,4
0.008176087100860485,33.52216883480442,-450.7469281997508,8.488288321335888,3.1914592322107485,real data,4
1.6719940753660845e-5,33.519101554002894,-450.71193361064246,8.496206349728041,3.192465116107641,real data,4
2.3401629355403528e-8,33.51909528024591,-450.7118781175525,8.496217976416277,3.19246669440961,real data,4
1.6472729109373567e-10,33.51909527151461,-450.71187804032166,8.496217992597394,3.192466696606168,real data,4
7.350926149996482,2.4492968263400527,-362.922619367841,14.209468086264359,-33.608212744890636,real data,4
3.8858280903826254,10.853180503885374,-360.8469933043157,14.114933454280864,6.113840995879851,real data,4
0.0022036704652990124,9.205305953573903,-329.9624239466842,30.55542499719028,7.895240345460683,real data,4
4.644218034063289e-6,9.20473772782566,-329.9411338508144,30.57439527740869,7.8972054133755,real data,4
6.664218765247558e-9,9.204736529969711,-329.94108894347335,30.57443530737628,7.897209559952647,real data,4
1.0820530171598384e-10,9.204736528276328,-329.94108887998874,30.57443536396591,7.897209565814643,real data,4
0.01724742944485058,73.8252753247539,-538.3895483425349,3.864347209256735,1.5452874309536764,real data,4
3.1692557564369506e-5,73.818391708354,-538.3586928330368,3.867312957696708,1.5456973949448245,real data,4
4.311524750752054e-8,73.81837905861998,-538.3586426807789,3.86731756366457,1.5456980598133705,real data,4
1.6962714885254527e-10,73.81837904145539,-538.3586426127265,3.8673175699145075,1.5456980607155395,real data,4
24.09561903058148,85.86362486997358,-571.0163805682573,1.9939689017470932,1.1988312088744004,real data,4
0.013835231161909434,74.25464464324665,-539.0443898138033,3.8429382812953494,1.5369047850512498,real data,4
2.0048719869067075e-5,74.24911954713193,-539.0226213215003,3.8449247515448546,1.5371916734174786,real data,4
2.778912425416993e-8,74.24911154280974,-539.0225897725711,3.8449276316870695,1.5371920892878495,real data,4
1.4389630266796472e-10,74.24911153175725,-539.0225897290078,3.8449276356640194,1.5371920898620874,real data,4
24.324253224702744,5.7731176193500335,-373.43777714441677,4.4755453133757905,3.1273202452468176,real data,4
22.575713086189353,4.572946464918841,-369.4197767137067,4.886656894365224,-0.41660057753762914,real data,4
0.000548648463091439,6.9755236587165355,-311.78790475455963,40.12599199994655,8.252820290606817,real data,4
2.9876958767517062e-6,6.975411429608861,-311.7815041682916,40.133942868350836,8.253576694543849,real data,4
7.323872261366103e-9,6.975410816692938,-311.7814692060056,40.13398630383104,8.253580826879409,real data,4
1.1019434246103676e-10,6.9754108152094405,-311.78146912138305,40.13398640896225,8.25358083688143,real data,4
0.003305023734596624,9.057744956472138,-328.83186375016766,31.00511356557471,7.934608801778974,real data,4
6.18668293191852e-6,9.056901197952886,-328.7704079769082,31.065112593739855,7.940847995815802,real data,4
8.635873436223041e-9,9.056899618723346,-328.7703474560076,31.06516759009446,7.940853663908374,real data,4
1.1360068317729734e-10,9.05689961654489,-328.7703473725224,31.065167665958956,7.94085367172713,real data,4
0.011076052405843084,5.080242652142678,-297.228841053095,54.286813542581974,6.709536412572184,real data,4
1.8247165757198647e-5,5.078875992805975,-297.01715460758214,54.671357962794325,6.745643982001418,real data,4
3.7722252822151685e-8,5.078873746024595,-297.01689056671063,54.67183456869533,6.745687022080503,real data,4
6.548280849768265e-10,5.078873741451028,-297.0168900292227,54.671835538890015,6.745687109694366,real data,4
0.0013530678029241017,4.64267313903164,-294.3736526913413,59.48205257526172,5.627908066136111,real data,4
2.376854300093021e-6,4.642545306774286,-294.2959199998773,59.64034296964848,5.643941306373609,real data,4
8.595685033288529e-9,4.642545082658935,-294.29588342402207,59.64041587495612,5.643947957472676,real data,4
1.1286787539854016e-10,4.642545081856181,-294.2958832930117,59.64041613609461,5.643947981296172,real data,4
0.0008124001202496345,3.51227862972753,-291.09170098370754,77.74742404386083,-1.1595077554495177,real data,4
8.939398509972326e-7,3.5122904739368206,-291.0006723832102,77.9922383167294,-1.1336837404412492,real data,4
1.15702626565627e-9,3.5122904869141705,-291.00065496096033,77.99228320776662,-1.1336788690144814,real data,4
1.0120355292736522e-10,3.5122904869295177,-291.0006549403564,77.9922832608559,-1.133678863253536,real data,4
0.0494396959050043,19.26249804959858,-394.0476953729426,14.640016354777114,5.046084717342364,real data,4
0.00033279219679904076,19.245577292679183,-393.7681241850606,14.747891991134557,5.0594626064451615,real data,4
4.1715439187467104e-7,19.245463266459794,-393.76632178231677,14.74858111099795,5.059548795992804,real data,4
6.123624848086731e-10,19.24546312356369,-393.76631952347594,14.748581974659622,5.059548904011382,real data,4
1.0072185415962051e-10,19.245463123388173,-393.7663195207014,14.748581975720347,5.059548904144066,real data,4
0.053877966103748724,4.3138777166527165,-293.54080465555853,62.10789707480684,4.2165937671352935,real data,4
0.00010472450441183917,4.31021873866657,-292.6166608083682,64.0711488896205,4.400861802726222,real data,4
1.2595615134004562e-7,4.310211554011005,-292.6149537030965,64.07482573437335,4.401204874844623,real data,4
2.6185867916204875e-10,4.31021154537725,-292.61495165163757,64.07483015302928,4.401205287134417,real data,4
0.0018996176451073765,7.03548970027516,-312.33393198645746,39.722789318997386,8.250914124056965,real data,4
3.2280809450016545e-6,7.035096031144837,-312.27428187178845,39.800812375575546,8.258838078387909,real data,4
6.7125890865495155e-9,7.035095362697077,-312.27424429789716,39.80085858058957,8.258842484810355,real data,4
1.1209356048590689e-10,7.035095361327447,-312.27424422090934,39.80085867526225,8.258842493839074,real data,4
0.00046518805174500244,1.9052335963317617,-322.33387437881913,137.64361303264332,-57.060316388786156,real data,4
9.326800186109036e-7,1.905424842261692,-322.1682990090142,138.39779548837873,-56.962129837879864,real data,4
2.7961202295600165e-9,1.9054252249857375,-322.1682450347626,138.39791740434532,-56.96207885107765,real data,4
1.0363931682182292e-10,1.905425226093914,-322.16824487848004,138.3979177573549,-56.962078703445734,real data,4
0.0006258688824933856,4.1300787196260345,-291.9728988632875,66.59428874949835,3.508342778247439,real data,4
4.831435884399709e-6,4.13004592792416,-291.8984588069355,66.76544133175318,3.5260641187783826,real data,4
5.6871875655910105e-9,4.130045673063025,-291.8983773598558,66.7656243090159,3.5260815347133736,real data,4
1.059366778786782e-10,4.130045672768263,-291.8983772656575,66.76562452064002,3.5260815548560416,real data,4
6.311911652716126,9.03665041622008,-357.7182048044685,11.80016197722779,5.919137785502974,real data,4
0.0016799953296207093,5.944883761792024,-303.4396152613876,46.88230225127123,7.86075142538666,real data,4
2.2821894211061226e-6,5.944602447165082,-303.41773283351466,46.915194564385175,7.863763178864746,real data,4
3.4734836478265732e-9,5.944602065214515,-303.417703103332,46.91523926992406,7.863767272838821,real data,4
1.934444115090501e-10,5.944602064664727,-303.4177030605376,46.91523933427435,7.8637672787318955,real data,4
8.937193490442757,34.79705082198476,-469.00972445352426,5.084567361714117,2.763720002281962,real data,4
0.2715299806647167,30.353393882706943,-440.791919773588,9.183103406323639,3.4603497654587843,real data,4
0.0004083561716154427,30.251362787421424,-439.8072756534273,9.409136193129553,3.490894516672213,real data,4
6.332761192712113e-7,30.251211517046894,-439.8057884832002,9.409483818167663,3.490941140440485,real data,4
1.0603345627731154e-9,30.251211282493312,-439.8057861771813,9.409484357213518,3.4909412127368697,real data,4
1.0161163402685775e-10,30.251211282137625,-439.80578617368434,9.409484358030987,3.490941212846494,real data,4
2.201778900167357,8.90297471368375,-341.28048992608154,19.98850054278732,6.767744043327667,real data,4
0.001996193449822048,8.16879531495531,-321.63011896424257,34.36032354740116,8.16220928488912,real data,4
2.6254420189900096e-6,8.168321732387692,-321.60912268901484,34.38189817891278,8.164361725655013,real data,4
3.2020831206906156e-9,8.168321109707767,-321.60909506582385,34.38192657392255,8.164364558652222,real data,4
1.0410364625108843e-10,8.168321108972117,-321.6090950331891,34.38192660746908,8.164364561999179,real data,4
