seed,N,T,ρ_true,ρ_est,ρ_start,ρ_lower,ρ_upper,σₐ²_true,σₐ²_est,σₐ²_start,σₐ²_lower,σₐ²_upper,σᵤ²_true,σᵤ²_est,σᵤ²_start,σᵤ²_lower,σᵤ²_upper,LL,runtime,notes
16,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,20.297100909663957,3.6288344,0.0001,Inf,7.2576688,14.88431948623019,3.6288344,0.0001,Inf,-437.63490607758155,2023-02-09 19:42:33,Estimated parameters after simple MLE with no GLS (no trend)
12,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,11.441161889445166,3.6288344,0.0001,Inf,7.2576688,14.738859770529363,3.6288344,0.0001,Inf,-427.8361648000849,2023-02-09 19:42:34,Estimated parameters after simple MLE with no GLS (no trend)
3,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,10.57196585451213,3.6288344,0.0001,Inf,7.2576688,14.29946872756582,3.6288344,0.0001,Inf,-424.3888311898369,2023-02-09 19:42:34,Estimated parameters after simple MLE with no GLS (no trend)
14,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,11.273998706395988,3.6288344,0.0001,Inf,7.2576688,16.812607440805085,3.6288344,0.0001,Inf,-437.34011699751807,2023-02-09 19:42:34,Estimated parameters after simple MLE with no GLS (no trend)
13,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,15.388838766167238,3.6288344,0.0001,Inf,7.2576688,14.830477535712149,3.6288344,0.0001,Inf,-432.94767256949063,2023-02-09 19:42:34,Estimated parameters after simple MLE with no GLS (no trend)
15,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,15.94877001448977,3.6288344,0.0001,Inf,7.2576688,20.038761691318378,3.6288344,0.0001,Inf,-456.9598085978476,2023-02-09 19:42:35,Estimated parameters after simple MLE with no GLS (no trend)
2,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,16.761957871608335,3.6288344,0.0001,Inf,7.2576688,18.23703956371278,3.6288344,0.0001,Inf,-450.36842961369433,2023-02-09 19:42:48,Estimated parameters after simple MLE with no GLS (no trend)
8,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,19.348010888770048,3.6288344,0.0001,Inf,7.2576688,14.272961549301593,3.6288344,0.0001,Inf,-433.5996327942552,2023-02-09 19:42:49,Estimated parameters after simple MLE with no GLS (no trend)
6,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,11.558310476182477,3.6288344,0.0001,Inf,7.2576688,14.450564739604136,3.6288344,0.0001,Inf,-426.55549684832937,2023-02-09 19:42:50,Estimated parameters after simple MLE with no GLS (no trend)
4,4,60,0.8785,0.8785,0.8785,0.878,0.879,7.2576688,11.225999908604537,3.6288344,0.0001,Inf,7.2576688,9.997520512984746,3.6288344,0.0001,Inf,-400.12288199611527,2023-02-09 19:42:50,Estimated parameters after simple MLE with no GLS (no trend)
