seed,N,T,ρ_true,ρ_est,ρ_start,ρ_lower,ρ_upper,σₐ²_true,σₐ²_est,σₐ²_start,σₐ²_lower,σₐ²_upper,σᵤ²_true,σᵤ²_est,σᵤ²_start,σᵤ²_lower,σᵤ²_upper,LL,runtime,notes
66,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010032614337654455,0.1,0.0001,Inf,0.0001,0.00011767939127620142,0.1,0.0001,Inf,936.8083020437045,2023-02-10 15:57:16,Estimated parameters after simple MLE with no GLS (no trend)
15,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010396617030629385,0.1,0.0001,Inf,0.0001,0.00012188546982676296,0.1,0.0001,Inf,916.4630176995674,2023-02-10 15:57:21,Estimated parameters after simple MLE with no GLS (no trend)
90,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010034256944889408,0.1,0.0001,Inf,0.0001,0.00011936112863925041,0.1,0.0001,Inf,936.1312082418546,2023-02-10 15:57:26,Estimated parameters after simple MLE with no GLS (no trend)
54,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011685359069270318,0.1,0.0001,Inf,0.0001,0.00010061747555333012,0.1,0.0001,Inf,943.9724794861531,2023-02-10 15:57:45,Estimated parameters after simple MLE with no GLS (no trend)
79,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001230421623697603,0.1,0.0001,Inf,0.0001,0.00011609529642250815,0.1,0.0001,Inf,917.7935737182412,2023-02-10 15:57:53,Estimated parameters after simple MLE with no GLS (no trend)
29,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010021586446996855,0.1,0.0001,Inf,0.0001,0.00010459047820789158,0.1,0.0001,Inf,953.966621189703,2023-02-10 15:58:06,Estimated parameters after simple MLE with no GLS (no trend)
67,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010914523114867458,0.1,0.0001,Inf,0.0001,0.00010260089855672339,0.1,0.0001,Inf,934.9055920453263,2023-02-10 15:58:07,Estimated parameters after simple MLE with no GLS (no trend)
42,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010036998153294119,0.1,0.0001,Inf,0.0001,0.00011821175825298125,0.1,0.0001,Inf,935.8656684418412,2023-02-10 15:58:15,Estimated parameters after simple MLE with no GLS (no trend)
16,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012678682988297163,0.1,0.0001,Inf,0.0001,0.00010295245891191185,0.1,0.0001,Inf,931.7711777142381,2023-02-10 15:58:15,Estimated parameters after simple MLE with no GLS (no trend)
91,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010084368388887932,0.1,0.0001,Inf,0.0001,0.00010740975886565363,0.1,0.0001,Inf,936.1805508147893,2023-02-10 15:58:18,Estimated parameters after simple MLE with no GLS (no trend)
3,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010026839411954314,0.1,0.0001,Inf,0.0001,0.00011839509592828645,0.1,0.0001,Inf,937.40244875322,2023-02-10 15:58:26,Estimated parameters after simple MLE with no GLS (no trend)
55,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010292493342214937,0.1,0.0001,Inf,0.0001,0.0001160436450204777,0.1,0.0001,Inf,922.5756795167943,2023-02-10 15:58:38,Estimated parameters after simple MLE with no GLS (no trend)
80,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011271180159007355,0.1,0.0001,Inf,0.0001,0.0001045418400652115,0.1,0.0001,Inf,928.9937544781503,2023-02-10 15:58:39,Estimated parameters after simple MLE with no GLS (no trend)
30,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010563108911333663,0.1,0.0001,Inf,0.0001,0.0001215142843792455,0.1,0.0001,Inf,916.2343750656657,2023-02-10 15:58:58,Estimated parameters after simple MLE with no GLS (no trend)
68,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012324807627694945,0.1,0.0001,Inf,0.0001,0.00010131633893352421,0.1,0.0001,Inf,936.4242101314001,2023-02-10 15:59:03,Estimated parameters after simple MLE with no GLS (no trend)
43,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010074632794888905,0.1,0.0001,Inf,0.0001,0.00011609183701211112,0.1,0.0001,Inf,928.970558675707,2023-02-10 15:59:13,Estimated parameters after simple MLE with no GLS (no trend)
92,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011838599362841429,0.1,0.0001,Inf,0.0001,0.00010060565526391618,0.1,0.0001,Inf,943.4925595774253,2023-02-10 15:59:15,Estimated parameters after simple MLE with no GLS (no trend)
17,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001002323096492147,0.1,0.0001,Inf,0.0001,0.0001170899277156967,0.1,0.0001,Inf,946.9766131589367,2023-02-10 15:59:22,Estimated parameters after simple MLE with no GLS (no trend)
56,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00013403710673756675,0.1,0.0001,Inf,0.0001,0.00010950020751744616,0.1,0.0001,Inf,922.8377743434901,2023-02-10 15:59:25,Estimated parameters after simple MLE with no GLS (no trend)
81,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00013543356564976738,0.1,0.0001,Inf,0.0001,0.0001125960075025606,0.1,0.0001,Inf,919.6859929724067,2023-02-10 15:59:26,Estimated parameters after simple MLE with no GLS (no trend)
4,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010675280624579397,0.1,0.0001,Inf,0.0001,0.0001003015550185421,0.1,0.0001,Inf,954.3694419965436,2023-02-10 15:59:29,Estimated parameters after simple MLE with no GLS (no trend)
31,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010315898898589915,0.1,0.0001,Inf,0.0001,0.00010035742348506183,0.1,0.0001,Inf,953.1665048862722,2023-02-10 15:59:53,Estimated parameters after simple MLE with no GLS (no trend)
44,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001797700358079496,0.1,0.0001,Inf,0.0001,0.00010433589742715743,0.1,0.0001,Inf,921.9993318269678,2023-02-10 15:59:55,Estimated parameters after simple MLE with no GLS (no trend)
69,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011067336555496687,0.1,0.0001,Inf,0.0001,0.00010064193199960103,0.1,0.0001,Inf,944.4250725676162,2023-02-10 16:00:04,Estimated parameters after simple MLE with no GLS (no trend)
93,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010020852164582816,0.1,0.0001,Inf,0.0001,0.00011126052512207274,0.1,0.0001,Inf,939.4608755280055,2023-02-10 16:00:10,Estimated parameters after simple MLE with no GLS (no trend)
18,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010392308559685481,0.1,0.0001,Inf,0.0001,0.00010158768639588478,0.1,0.0001,Inf,938.5610946659281,2023-02-10 16:00:11,Estimated parameters after simple MLE with no GLS (no trend)
82,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012852475522093232,0.1,0.0001,Inf,0.0001,0.00010090566152964886,0.1,0.0001,Inf,938.9044403176572,2023-02-10 16:00:19,Estimated parameters after simple MLE with no GLS (no trend)
57,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012252522771637187,0.1,0.0001,Inf,0.0001,0.00010050996501802245,0.1,0.0001,Inf,942.4172882976828,2023-02-10 16:00:22,Estimated parameters after simple MLE with no GLS (no trend)
5,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011054317136455216,0.1,0.0001,Inf,0.0001,0.00010096043053421655,0.1,0.0001,Inf,939.9127238380008,2023-02-10 16:00:23,Estimated parameters after simple MLE with no GLS (no trend)
32,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010044692295288482,0.1,0.0001,Inf,0.0001,0.00010468540146775507,0.1,0.0001,Inf,945.9997881287479,2023-02-10 16:00:44,Estimated parameters after simple MLE with no GLS (no trend)
45,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011583717695114182,0.1,0.0001,Inf,0.0001,0.00010287352411045281,0.1,0.0001,Inf,933.5674765470078,2023-02-10 16:00:47,Estimated parameters after simple MLE with no GLS (no trend)
70,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00014687055056442078,0.1,0.0001,Inf,0.0001,0.0001001659742888017,0.1,0.0001,Inf,947.4675484978717,2023-02-10 16:00:53,Estimated parameters after simple MLE with no GLS (no trend)
94,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012892871266699524,0.1,0.0001,Inf,0.0001,0.0001002806313698118,0.1,0.0001,Inf,940.6195068290936,2023-02-10 16:00:58,Estimated parameters after simple MLE with no GLS (no trend)
19,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010027603297620147,0.1,0.0001,Inf,0.0001,0.00012480247508496467,0.1,0.0001,Inf,933.1704230280003,2023-02-10 16:01:05,Estimated parameters after simple MLE with no GLS (no trend)
58,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010182492014262912,0.1,0.0001,Inf,0.0001,0.00010585646578754881,0.1,0.0001,Inf,934.3348618948031,2023-02-10 16:01:09,Estimated parameters after simple MLE with no GLS (no trend)
83,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010016438002356798,0.1,0.0001,Inf,0.0001,0.00012870497228814615,0.1,0.0001,Inf,944.5828535961062,2023-02-10 16:01:16,Estimated parameters after simple MLE with no GLS (no trend)
6,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.000100421134196782,0.1,0.0001,Inf,0.0001,0.00011432154974723441,0.1,0.0001,Inf,936.6720261664219,2023-02-10 16:01:21,Estimated parameters after simple MLE with no GLS (no trend)
33,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010013680708305384,0.1,0.0001,Inf,0.0001,0.00012922884999830297,0.1,0.0001,Inf,936.9842667662892,2023-02-10 16:01:44,Estimated parameters after simple MLE with no GLS (no trend)
71,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010289804256410906,0.1,0.0001,Inf,0.0001,0.00011795621243493315,0.1,0.0001,Inf,920.891341686577,2023-02-10 16:01:44,Estimated parameters after simple MLE with no GLS (no trend)
46,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011362223448754816,0.1,0.0001,Inf,0.0001,0.0001003509463800567,0.1,0.0001,Inf,952.6810024808394,2023-02-10 16:01:50,Estimated parameters after simple MLE with no GLS (no trend)
95,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010041673490078507,0.1,0.0001,Inf,0.0001,0.00012889099391572012,0.1,0.0001,Inf,924.0815686437237,2023-02-10 16:01:52,Estimated parameters after simple MLE with no GLS (no trend)
59,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010401056392646268,0.1,0.0001,Inf,0.0001,0.00010091726737793127,0.1,0.0001,Inf,942.9178830131773,2023-02-10 16:01:58,Estimated parameters after simple MLE with no GLS (no trend)
20,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001003268952587677,0.1,0.0001,Inf,0.0001,0.00013277994120618197,0.1,0.0001,Inf,923.7801748117255,2023-02-10 16:02:02,Estimated parameters after simple MLE with no GLS (no trend)
84,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012789033593249566,0.1,0.0001,Inf,0.0001,0.0001025751323456836,0.1,0.0001,Inf,932.2712608432827,2023-02-10 16:02:07,Estimated parameters after simple MLE with no GLS (no trend)
7,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010042998217013599,0.1,0.0001,Inf,0.0001,0.00012135117820907815,0.1,0.0001,Inf,927.8279108945147,2023-02-10 16:02:17,Estimated parameters after simple MLE with no GLS (no trend)
96,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011355082832344154,0.1,0.0001,Inf,0.0001,0.00010953595163919194,0.1,0.0001,Inf,924.8761113804393,2023-02-10 16:02:38,Estimated parameters after simple MLE with no GLS (no trend)
34,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012183296000446708,0.1,0.0001,Inf,0.0001,0.00010033265070275021,0.1,0.0001,Inf,952.5493465276195,2023-02-10 16:02:43,Estimated parameters after simple MLE with no GLS (no trend)
60,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010653998898936534,0.1,0.0001,Inf,0.0001,0.0001081423828087208,0.1,0.0001,Inf,927.5601259212511,2023-02-10 16:02:43,Estimated parameters after simple MLE with no GLS (no trend)
72,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010018084387691806,0.1,0.0001,Inf,0.0001,0.0001135350319943218,0.1,0.0001,Inf,954.0229316849433,2023-02-10 16:02:46,Estimated parameters after simple MLE with no GLS (no trend)
47,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010017526420146028,0.1,0.0001,Inf,0.0001,0.00011273122417891634,0.1,0.0001,Inf,946.7291769092608,2023-02-10 16:02:49,Estimated parameters after simple MLE with no GLS (no trend)
85,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010579546835955134,0.1,0.0001,Inf,0.0001,0.00010737203914994164,0.1,0.0001,Inf,928.596412493282,2023-02-10 16:02:52,Estimated parameters after simple MLE with no GLS (no trend)
21,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012119750647872352,0.1,0.0001,Inf,0.0001,0.00010113946550413533,0.1,0.0001,Inf,936.8841703392073,2023-02-10 16:02:58,Estimated parameters after simple MLE with no GLS (no trend)
8,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012449565250052808,0.1,0.0001,Inf,0.0001,0.00010190417287536668,0.1,0.0001,Inf,934.503985782316,2023-02-10 16:03:12,Estimated parameters after simple MLE with no GLS (no trend)
97,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010534287633004458,0.1,0.0001,Inf,0.0001,0.00010178907081988264,0.1,0.0001,Inf,938.1100798368296,2023-02-10 16:03:26,Estimated parameters after simple MLE with no GLS (no trend)
61,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011258960635651682,0.1,0.0001,Inf,0.0001,0.00012111224296935952,0.1,0.0001,Inf,929.6058275533669,2023-02-10 16:03:29,Estimated parameters after simple MLE with no GLS (no trend)
73,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010427757393921544,0.1,0.0001,Inf,0.0001,0.00010097028935045216,0.1,0.0001,Inf,941.6305231809283,2023-02-10 16:03:35,Estimated parameters after simple MLE with no GLS (no trend)
48,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00014350749176725297,0.1,0.0001,Inf,0.0001,0.00010201497714310004,0.1,0.0001,Inf,930.7949929074704,2023-02-10 16:03:35,Estimated parameters after simple MLE with no GLS (no trend)
35,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010029651580470422,0.1,0.0001,Inf,0.0001,0.00012486557733694392,0.1,0.0001,Inf,934.436113833833,2023-02-10 16:03:39,Estimated parameters after simple MLE with no GLS (no trend)
86,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001002273706158241,0.1,0.0001,Inf,0.0001,0.00012313032339336671,0.1,0.0001,Inf,942.5381288846899,2023-02-10 16:03:53,Estimated parameters after simple MLE with no GLS (no trend)
22,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010066245493861592,0.1,0.0001,Inf,0.0001,0.0001044673663068707,0.1,0.0001,Inf,941.4389141929892,2023-02-10 16:03:56,Estimated parameters after simple MLE with no GLS (no trend)
9,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012213481502766632,0.1,0.0001,Inf,0.0001,0.00010093396637322893,0.1,0.0001,Inf,939.5550687566302,2023-02-10 16:04:07,Estimated parameters after simple MLE with no GLS (no trend)
62,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011124531359479883,0.1,0.0001,Inf,0.0001,0.00010588531455911487,0.1,0.0001,Inf,954.3466575402282,2023-02-10 16:04:16,Estimated parameters after simple MLE with no GLS (no trend)
98,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010440258387174606,0.1,0.0001,Inf,0.0001,0.00010089511909025517,0.1,0.0001,Inf,941.7722849817076,2023-02-10 16:04:19,Estimated parameters after simple MLE with no GLS (no trend)
49,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001095175913242985,0.1,0.0001,Inf,0.0001,0.0001068157645385398,0.1,0.0001,Inf,928.259212988698,2023-02-10 16:04:22,Estimated parameters after simple MLE with no GLS (no trend)
36,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010514007927607538,0.1,0.0001,Inf,0.0001,0.0001053074246808311,0.1,0.0001,Inf,931.4016322249137,2023-02-10 16:04:27,Estimated parameters after simple MLE with no GLS (no trend)
74,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010058258181309954,0.1,0.0001,Inf,0.0001,0.0001263118330064178,0.1,0.0001,Inf,922.5892558289861,2023-02-10 16:04:44,Estimated parameters after simple MLE with no GLS (no trend)
87,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010065806052669823,0.1,0.0001,Inf,0.0001,0.00010211759402904697,0.1,0.0001,Inf,946.0459946263192,2023-02-10 16:04:45,Estimated parameters after simple MLE with no GLS (no trend)
23,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011416602392663733,0.1,0.0001,Inf,0.0001,0.00010072722535829637,0.1,0.0001,Inf,941.6259708210789,2023-02-10 16:05:01,Estimated parameters after simple MLE with no GLS (no trend)
63,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010598022435560905,0.1,0.0001,Inf,0.0001,0.00010102008118670347,0.1,0.0001,Inf,940.7439323446106,2023-02-10 16:05:08,Estimated parameters after simple MLE with no GLS (no trend)
10,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010025722201023601,0.1,0.0001,Inf,0.0001,0.0001242117606711085,0.1,0.0001,Inf,933.0867284832208,2023-02-10 16:05:12,Estimated parameters after simple MLE with no GLS (no trend)
99,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001032525082196728,0.1,0.0001,Inf,0.0001,0.00010190361184703178,0.1,0.0001,Inf,938.2927442444429,2023-02-10 16:05:12,Estimated parameters after simple MLE with no GLS (no trend)
50,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010456924354905472,0.1,0.0001,Inf,0.0001,0.00010345458831689802,0.1,0.0001,Inf,935.13908167955,2023-02-10 16:05:16,Estimated parameters after simple MLE with no GLS (no trend)
37,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010027951127561385,0.1,0.0001,Inf,0.0001,0.00010169276125852889,0.1,0.0001,Inf,956.171333630727,2023-02-10 16:05:20,Estimated parameters after simple MLE with no GLS (no trend)
75,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010370257927783122,0.1,0.0001,Inf,0.0001,0.0001011865773266063,0.1,0.0001,Inf,941.2593586120161,2023-02-10 16:05:39,Estimated parameters after simple MLE with no GLS (no trend)
88,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010026538762272774,0.1,0.0001,Inf,0.0001,0.00012542489324193773,0.1,0.0001,Inf,932.358064360515,2023-02-10 16:05:46,Estimated parameters after simple MLE with no GLS (no trend)
51,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010476984662140254,0.1,0.0001,Inf,0.0001,0.00010740610124806982,0.1,0.0001,Inf,928.8152026065156,2023-02-10 16:06:00,Estimated parameters after simple MLE with no GLS (no trend)
100,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.000126524641966011,0.1,0.0001,Inf,0.0001,0.00010033696055626595,0.1,0.0001,Inf,946.39135266255,2023-02-10 16:06:02,Estimated parameters after simple MLE with no GLS (no trend)
11,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010014453197193518,0.1,0.0001,Inf,0.0001,0.0001394753482916039,0.1,0.0001,Inf,946.382258468453,2023-02-10 16:06:04,Estimated parameters after simple MLE with no GLS (no trend)
38,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001106086714309229,0.1,0.0001,Inf,0.0001,0.00010384612286810924,0.1,0.0001,Inf,930.4620050546254,2023-02-10 16:06:04,Estimated parameters after simple MLE with no GLS (no trend)
24,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010031418644300405,0.1,0.0001,Inf,0.0001,0.00010698790774109346,0.1,0.0001,Inf,948.1566516997585,2023-02-10 16:06:04,Estimated parameters after simple MLE with no GLS (no trend)
64,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010596765035958411,0.1,0.0001,Inf,0.0001,0.0001002058761855884,0.1,0.0001,Inf,958.9281720093808,2023-02-10 16:06:10,Estimated parameters after simple MLE with no GLS (no trend)
76,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001035397175926378,0.1,0.0001,Inf,0.0001,0.00011940846376637393,0.1,0.0001,Inf,918.9759618615595,2023-02-10 16:06:19,Estimated parameters after simple MLE with no GLS (no trend)
52,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00014168024493685372,0.1,0.0001,Inf,0.0001,0.00010061162833206738,0.1,0.0001,Inf,940.1296449687035,2023-02-10 16:06:32,Estimated parameters after simple MLE with no GLS (no trend)
25,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012021219154277618,0.1,0.0001,Inf,0.0001,0.00010453270023121075,0.1,0.0001,Inf,930.385417747272,2023-02-10 16:06:36,Estimated parameters after simple MLE with no GLS (no trend)
39,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012529004584413417,0.1,0.0001,Inf,0.0001,0.00010040014091301785,0.1,0.0001,Inf,949.0763997134278,2023-02-10 16:06:40,Estimated parameters after simple MLE with no GLS (no trend)
12,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010030106014845275,0.1,0.0001,Inf,0.0001,0.00011609074298216115,0.1,0.0001,Inf,935.700520646599,2023-02-10 16:06:42,Estimated parameters after simple MLE with no GLS (no trend)
26,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010053564506093404,0.1,0.0001,Inf,0.0001,0.00012629485071995183,0.1,0.0001,Inf,918.8241885578904,2023-02-10 16:07:03,Estimated parameters after simple MLE with no GLS (no trend)
13,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010587471627664102,0.1,0.0001,Inf,0.0001,0.00010330480660675212,0.1,0.0001,Inf,933.8699514911139,2023-02-10 16:07:04,Estimated parameters after simple MLE with no GLS (no trend)
14,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,11.150536714754061,0.1,0.0001,Inf,0.8064965333333334,184.00332268858818,0.1,0.0001,Inf,-633.5848138313288,2023-02-10 16:07:21,Estimated parameters after simple MLE with no GLS (no trend)
1,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,14.057879513810603,0.1,0.0001,Inf,0.8064965333333334,181.56401821398583,0.1,0.0001,Inf,-633.6145218444665,2023-02-10 16:07:22,Estimated parameters after simple MLE with no GLS (no trend)
65,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,6.085018498046655,0.1,0.0001,Inf,0.8064965333333334,91.39781862383312,0.1,0.0001,Inf,-550.6771277982706,2023-02-10 16:07:28,Estimated parameters after simple MLE with no GLS (no trend)
53,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,1.9141870416069535,0.1,0.0001,Inf,0.8064965333333334,46.685490920100435,0.1,0.0001,Inf,-468.3174305044781,2023-02-10 16:07:36,Estimated parameters after simple MLE with no GLS (no trend)
89,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,6.031718221173631,0.1,0.0001,Inf,0.8064965333333334,42.73413747736304,0.1,0.0001,Inf,-466.8282055832863,2023-02-10 16:07:37,Estimated parameters after simple MLE with no GLS (no trend)
