seed,N,T,ρ_true,ρ_est,ρ_start,ρ_lower,ρ_upper,σₐ²_true,σₐ²_est,σₐ²_start,σₐ²_lower,σₐ²_upper,σᵤ²_true,σᵤ²_est,σᵤ²_start,σᵤ²_lower,σᵤ²_upper,LL,runtime,notes
65,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010566227502550873,10.0,0.0001,Inf,0.0001,0.00010606129873558245,10.0,0.0001,Inf,929.7000203267864,2023-02-11 09:02:59,Estimated parameters after simple MLE with no GLS (no trend)
14,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010036014916003921,10.0,0.0001,Inf,0.0001,0.00012606765374911788,10.0,0.0001,Inf,928.954682988767,2023-02-11 09:03:00,Estimated parameters after simple MLE with no GLS (no trend)
89,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011386366000998294,10.0,0.0001,Inf,0.0001,0.0001015164274633662,10.0,0.0001,Inf,936.6444986509714,2023-02-11 09:03:05,Estimated parameters after simple MLE with no GLS (no trend)
40,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011024138122017746,10.0,0.0001,Inf,0.0001,0.00010132715239663526,10.0,0.0001,Inf,937.694445415863,2023-02-11 09:03:08,Estimated parameters after simple MLE with no GLS (no trend)
77,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001009930717046359,10.0,0.0001,Inf,0.0001,0.0001044267401955068,10.0,0.0001,Inf,938.8644647256531,2023-02-11 09:03:08,Estimated parameters after simple MLE with no GLS (no trend)
1,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010118307707074337,10.0,0.0001,Inf,0.0001,0.0001234393211397844,10.0,0.0001,Inf,919.2677852904783,2023-02-11 09:03:11,Estimated parameters after simple MLE with no GLS (no trend)
27,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011900316921575893,10.0,0.0001,Inf,0.0001,0.00010067789133572091,10.0,0.0001,Inf,941.5917986198342,2023-02-11 09:03:11,Estimated parameters after simple MLE with no GLS (no trend)
53,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010026933569839969,10.0,0.0001,Inf,0.0001,0.00011196829934156938,10.0,0.0001,Inf,945.3706960955379,2023-02-11 09:03:16,Estimated parameters after simple MLE with no GLS (no trend)
15,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010159682343235943,10.0,0.0001,Inf,0.0001,0.00011951614765592922,10.0,0.0001,Inf,916.4455952768388,2023-02-11 09:03:48,Estimated parameters after simple MLE with no GLS (no trend)
41,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00013345329235825432,10.0,0.0001,Inf,0.0001,0.00010324261249294864,10.0,0.0001,Inf,926.3124480894725,2023-02-11 09:03:53,Estimated parameters after simple MLE with no GLS (no trend)
78,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012035021457634798,10.0,0.0001,Inf,0.0001,0.00011308908284668462,10.0,0.0001,Inf,921.0063094789115,2023-02-11 09:03:56,Estimated parameters after simple MLE with no GLS (no trend)
2,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010809670747491396,10.0,0.0001,Inf,0.0001,0.00011462015781127377,10.0,0.0001,Inf,921.4080624480845,2023-02-11 09:03:56,Estimated parameters after simple MLE with no GLS (no trend)
28,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010140957317972266,10.0,0.0001,Inf,0.0001,0.00010279507053745363,10.0,0.0001,Inf,939.4294760853309,2023-02-11 09:04:00,Estimated parameters after simple MLE with no GLS (no trend)
54,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011684771993181187,10.0,0.0001,Inf,0.0001,0.00010060993401594942,10.0,0.0001,Inf,943.9733504103137,2023-02-11 09:04:05,Estimated parameters after simple MLE with no GLS (no trend)
90,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010034509093337363,10.0,0.0001,Inf,0.0001,0.00011936670982315434,10.0,0.0001,Inf,936.1305066638155,2023-02-11 09:04:08,Estimated parameters after simple MLE with no GLS (no trend)
66,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010004484085435195,10.0,0.0001,Inf,0.0001,0.0001174007390449816,10.0,0.0001,Inf,936.8486143336289,2023-02-11 09:04:25,Estimated parameters after simple MLE with no GLS (no trend)
16,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001266037769269701,10.0,0.0001,Inf,0.0001,0.00010276857605262535,10.0,0.0001,Inf,931.7784972898763,2023-02-11 09:04:36,Estimated parameters after simple MLE with no GLS (no trend)
42,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010035508790018355,10.0,0.0001,Inf,0.0001,0.00011819951452629596,10.0,0.0001,Inf,935.8674962243124,2023-02-11 09:04:41,Estimated parameters after simple MLE with no GLS (no trend)
79,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012310492333611478,10.0,0.0001,Inf,0.0001,0.00011615799869169052,10.0,0.0001,Inf,917.7930750109865,2023-02-11 09:04:44,Estimated parameters after simple MLE with no GLS (no trend)
29,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010027973396553591,10.0,0.0001,Inf,0.0001,0.00010465517570423799,10.0,0.0001,Inf,953.9528401334493,2023-02-11 09:05:01,Estimated parameters after simple MLE with no GLS (no trend)
3,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010030855733589306,10.0,0.0001,Inf,0.0001,0.00011843823821244825,10.0,0.0001,Inf,937.395893521252,2023-02-11 09:05:03,Estimated parameters after simple MLE with no GLS (no trend)
91,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.000100857036537505,10.0,0.0001,Inf,0.0001,0.00010742351488168822,10.0,0.0001,Inf,936.1796414043407,2023-02-11 09:05:03,Estimated parameters after simple MLE with no GLS (no trend)
55,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010297107707835096,10.0,0.0001,Inf,0.0001,0.00011608994776679538,10.0,0.0001,Inf,922.5750817439391,2023-02-11 09:05:04,Estimated parameters after simple MLE with no GLS (no trend)
67,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010911835462756869,10.0,0.0001,Inf,0.0001,0.0001025738399089704,10.0,0.0001,Inf,934.9064422476879,2023-02-11 09:05:14,Estimated parameters after simple MLE with no GLS (no trend)
80,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011362609796172762,10.0,0.0001,Inf,0.0001,0.00010545614440893303,10.0,0.0001,Inf,928.9897701013277,2023-02-11 09:05:34,Estimated parameters after simple MLE with no GLS (no trend)
43,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010072771091884647,10.0,0.0001,Inf,0.0001,0.0001160742498171885,10.0,0.0001,Inf,928.971737310582,2023-02-11 09:05:48,Estimated parameters after simple MLE with no GLS (no trend)
30,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010486129897735452,10.0,0.0001,Inf,0.0001,0.00012074449381493935,10.0,0.0001,Inf,916.2329923155315,2023-02-11 09:05:53,Estimated parameters after simple MLE with no GLS (no trend)
92,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001183866218585905,10.0,0.0001,Inf,0.0001,0.0001006044783640192,10.0,0.0001,Inf,943.4926750123061,2023-02-11 09:06:00,Estimated parameters after simple MLE with no GLS (no trend)
56,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00013367859506274726,10.0,0.0001,Inf,0.0001,0.00010914117354232644,10.0,0.0001,Inf,922.845575040421,2023-02-11 09:06:01,Estimated parameters after simple MLE with no GLS (no trend)
4,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010675536846349587,10.0,0.0001,Inf,0.0001,0.0001003030352375589,10.0,0.0001,Inf,954.369113285519,2023-02-11 09:06:18,Estimated parameters after simple MLE with no GLS (no trend)
68,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012332785982138716,10.0,0.0001,Inf,0.0001,0.00010139490653315875,10.0,0.0001,Inf,936.419121346932,2023-02-11 09:06:19,Estimated parameters after simple MLE with no GLS (no trend)
17,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010022479543891905,10.0,0.0001,Inf,0.0001,0.00011708650320940706,10.0,0.0001,Inf,946.9776593891346,2023-02-11 09:06:19,Estimated parameters after simple MLE with no GLS (no trend)
81,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00013514689154447979,10.0,0.0001,Inf,0.0001,0.00011230888113722415,10.0,0.0001,Inf,919.6914999017833,2023-02-11 09:06:26,Estimated parameters after simple MLE with no GLS (no trend)
31,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011145281795421624,10.0,0.0001,Inf,0.0001,0.00010865083373090556,10.0,0.0001,Inf,951.4315264106704,2023-02-11 09:06:36,Estimated parameters after simple MLE with no GLS (no trend)
44,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00017996698501931974,10.0,0.0001,Inf,0.0001,0.00010453069672067272,10.0,0.0001,Inf,921.9891555318794,2023-02-11 09:06:41,Estimated parameters after simple MLE with no GLS (no trend)
93,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010031251794195839,10.0,0.0001,Inf,0.0001,0.00011136586412341387,10.0,0.0001,Inf,939.4476901195794,2023-02-11 09:06:53,Estimated parameters after simple MLE with no GLS (no trend)
57,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012264999354805184,10.0,0.0001,Inf,0.0001,0.0001006325548615905,10.0,0.0001,Inf,942.403246156689,2023-02-11 09:06:55,Estimated parameters after simple MLE with no GLS (no trend)
5,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011065099771911946,10.0,0.0001,Inf,0.0001,0.00010106768769801988,10.0,0.0001,Inf,939.9052707727684,2023-02-11 09:07:11,Estimated parameters after simple MLE with no GLS (no trend)
18,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010403624892418861,10.0,0.0001,Inf,0.0001,0.00010170075574222892,10.0,0.0001,Inf,938.5557279709417,2023-02-11 09:07:12,Estimated parameters after simple MLE with no GLS (no trend)
69,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011064720166586994,10.0,0.0001,Inf,0.0001,0.0001006148137445706,10.0,0.0001,Inf,944.4280509457361,2023-02-11 09:07:14,Estimated parameters after simple MLE with no GLS (no trend)
82,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012853466638063082,10.0,0.0001,Inf,0.0001,0.00010091330188011227,10.0,0.0001,Inf,938.9037042038442,2023-02-11 09:07:24,Estimated parameters after simple MLE with no GLS (no trend)
32,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010035918492334872,10.0,0.0001,Inf,0.0001,0.00010459818236441265,10.0,0.0001,Inf,946.0117846649026,2023-02-11 09:07:29,Estimated parameters after simple MLE with no GLS (no trend)
45,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011565531847246291,10.0,0.0001,Inf,0.0001,0.00010269126356732272,10.0,0.0001,Inf,933.5737142283125,2023-02-11 09:07:37,Estimated parameters after simple MLE with no GLS (no trend)
94,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012911083094557796,10.0,0.0001,Inf,0.0001,0.00010046011158948431,10.0,0.0001,Inf,940.6001100711853,2023-02-11 09:07:50,Estimated parameters after simple MLE with no GLS (no trend)
58,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010184714957262031,10.0,0.0001,Inf,0.0001,0.00010587883541823828,10.0,0.0001,Inf,934.3340034411433,2023-02-11 09:07:54,Estimated parameters after simple MLE with no GLS (no trend)
6,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010031224531026339,10.0,0.0001,Inf,0.0001,0.00011421436872893764,10.0,0.0001,Inf,936.6850912742623,2023-02-11 09:08:07,Estimated parameters after simple MLE with no GLS (no trend)
70,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001470444786679792,10.0,0.0001,Inf,0.0001,0.00010033152300614745,10.0,0.0001,Inf,947.4335859140209,2023-02-11 09:08:24,Estimated parameters after simple MLE with no GLS (no trend)
19,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001002586624441193,10.0,0.0001,Inf,0.0001,0.00012478949652816596,10.0,0.0001,Inf,933.1726825410555,2023-02-11 09:08:27,Estimated parameters after simple MLE with no GLS (no trend)
83,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010018464090855161,10.0,0.0001,Inf,0.0001,0.00012873458790529924,10.0,0.0001,Inf,944.5755390106627,2023-02-11 09:08:31,Estimated parameters after simple MLE with no GLS (no trend)
33,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010021863571196832,10.0,0.0001,Inf,0.0001,0.00012931811848382324,10.0,0.0001,Inf,936.9657255419389,2023-02-11 09:08:39,Estimated parameters after simple MLE with no GLS (no trend)
95,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010030883358602694,10.0,0.0001,Inf,0.0001,0.00012878660075443804,10.0,0.0001,Inf,924.0926707093063,2023-02-11 09:08:51,Estimated parameters after simple MLE with no GLS (no trend)
46,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011358006600481474,10.0,0.0001,Inf,0.0001,0.00010030654356008029,10.0,0.0001,Inf,952.6895736191668,2023-02-11 09:08:51,Estimated parameters after simple MLE with no GLS (no trend)
59,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010394038660521687,10.0,0.0001,Inf,0.0001,0.00010084686913813812,10.0,0.0001,Inf,942.9237674214214,2023-02-11 09:08:55,Estimated parameters after simple MLE with no GLS (no trend)
7,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010047649274902426,10.0,0.0001,Inf,0.0001,0.00012139974689695521,10.0,0.0001,Inf,927.8235532740189,2023-02-11 09:09:04,Estimated parameters after simple MLE with no GLS (no trend)
20,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00014505613045656673,10.0,0.0001,Inf,0.0001,0.0001775139614235144,10.0,0.0001,Inf,914.63109431716,2023-02-11 09:09:10,Estimated parameters after simple MLE with no GLS (no trend)
71,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010290233220011658,10.0,0.0001,Inf,0.0001,0.00011796066844560471,10.0,0.0001,Inf,920.8912905402875,2023-02-11 09:09:22,Estimated parameters after simple MLE with no GLS (no trend)
84,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012756851032058591,10.0,0.0001,Inf,0.0001,0.00010225234990102194,10.0,0.0001,Inf,932.2851029400579,2023-02-11 09:09:26,Estimated parameters after simple MLE with no GLS (no trend)
96,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001140145614861865,10.0,0.0001,Inf,0.0001,0.00010999966858271648,10.0,0.0001,Inf,924.873130657031,2023-02-11 09:09:38,Estimated parameters after simple MLE with no GLS (no trend)
60,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001067106025995912,10.0,0.0001,Inf,0.0001,0.00010831300176938896,10.0,0.0001,Inf,927.5593789904385,2023-02-11 09:09:48,Estimated parameters after simple MLE with no GLS (no trend)
34,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012184618643296119,10.0,0.0001,Inf,0.0001,0.00010034193918251333,10.0,0.0001,Inf,952.5473100100456,2023-02-11 09:09:48,Estimated parameters after simple MLE with no GLS (no trend)
8,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012434912397907283,10.0,0.0001,Inf,0.0001,0.00010175660586320134,10.0,0.0001,Inf,934.5117601036371,2023-02-11 09:09:59,Estimated parameters after simple MLE with no GLS (no trend)
47,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010027014663016587,10.0,0.0001,Inf,0.0001,0.00011282861945893785,10.0,0.0001,Inf,946.7096315253511,2023-02-11 09:10:04,Estimated parameters after simple MLE with no GLS (no trend)
21,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012141416915412151,10.0,0.0001,Inf,0.0001,0.0001013550379287409,10.0,0.0001,Inf,936.8703202809797,2023-02-11 09:10:10,Estimated parameters after simple MLE with no GLS (no trend)
85,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010568949520894932,10.0,0.0001,Inf,0.0001,0.00010726607379929476,10.0,0.0001,Inf,928.5969080230873,2023-02-11 09:10:28,Estimated parameters after simple MLE with no GLS (no trend)
72,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010020311577285668,10.0,0.0001,Inf,0.0001,0.00011356096486281331,10.0,0.0001,Inf,954.0161032887041,2023-02-11 09:10:36,Estimated parameters after simple MLE with no GLS (no trend)
97,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010525959852714095,10.0,0.0001,Inf,0.0001,0.00010170564739908627,10.0,0.0001,Inf,938.1139914634871,2023-02-11 09:10:39,Estimated parameters after simple MLE with no GLS (no trend)
61,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010154427090469653,10.0,0.0001,Inf,0.0001,0.00011006814399117104,10.0,0.0001,Inf,930.5172960576407,2023-02-11 09:10:52,Estimated parameters after simple MLE with no GLS (no trend)
35,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001000453133208623,10.0,0.0001,Inf,0.0001,0.00012461909626182432,10.0,0.0001,Inf,934.4776853688724,2023-02-11 09:10:54,Estimated parameters after simple MLE with no GLS (no trend)
48,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00014371387348077747,10.0,0.0001,Inf,0.0001,0.00010221955781020142,10.0,0.0001,Inf,930.7835131592867,2023-02-11 09:11:17,Estimated parameters after simple MLE with no GLS (no trend)
9,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012201172519077375,10.0,0.0001,Inf,0.0001,0.00010080923776811801,10.0,0.0001,Inf,939.5660848232183,2023-02-11 09:11:17,Estimated parameters after simple MLE with no GLS (no trend)
22,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010070790208338565,10.0,0.0001,Inf,0.0001,0.00010451312525461276,10.0,0.0001,Inf,941.4346807984716,2023-02-11 09:11:23,Estimated parameters after simple MLE with no GLS (no trend)
98,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010676943447052167,10.0,0.0001,Inf,0.0001,0.0001032617515885903,10.0,0.0001,Inf,941.5710350297934,2023-02-11 09:11:34,Estimated parameters after simple MLE with no GLS (no trend)
73,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010408816904217133,10.0,0.0001,Inf,0.0001,0.00010078068062213674,10.0,0.0001,Inf,941.6440550390085,2023-02-11 09:11:41,Estimated parameters after simple MLE with no GLS (no trend)
86,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001001700475047329,10.0,0.0001,Inf,0.0001,0.00012307885951834407,10.0,0.0001,Inf,942.5502037179614,2023-02-11 09:11:49,Estimated parameters after simple MLE with no GLS (no trend)
36,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001034485454098899,10.0,0.0001,Inf,0.0001,0.0001036158928311437,10.0,0.0001,Inf,931.4078512425726,2023-02-11 09:11:53,Estimated parameters after simple MLE with no GLS (no trend)
49,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010982759708610956,10.0,0.0001,Inf,0.0001,0.00010712575720006612,10.0,0.0001,Inf,928.2571123218246,2023-02-11 09:12:05,Estimated parameters after simple MLE with no GLS (no trend)
62,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010564997531226084,10.0,0.0001,Inf,0.0001,0.0001002887345329384,10.0,0.0001,Inf,955.6171492759776,2023-02-11 09:12:11,Estimated parameters after simple MLE with no GLS (no trend)
23,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011424743271248872,10.0,0.0001,Inf,0.0001,0.00010080757502350934,10.0,0.0001,Inf,941.6186047755295,2023-02-11 09:12:16,Estimated parameters after simple MLE with no GLS (no trend)
99,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010335759772139852,10.0,0.0001,Inf,0.0001,0.00010200864843312729,10.0,0.0001,Inf,938.2879013503971,2023-02-11 09:12:24,Estimated parameters after simple MLE with no GLS (no trend)
10,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010027773764420544,10.0,0.0001,Inf,0.0001,0.0001242364228009052,10.0,0.0001,Inf,933.0831514717459,2023-02-11 09:12:28,Estimated parameters after simple MLE with no GLS (no trend)
74,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010055322282198631,10.0,0.0001,Inf,0.0001,0.00012628473168163623,10.0,0.0001,Inf,922.5914314718786,2023-02-11 09:12:40,Estimated parameters after simple MLE with no GLS (no trend)
87,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001006090423274486,10.0,0.0001,Inf,0.0001,0.00010206872307882975,10.0,0.0001,Inf,946.0517456528221,2023-02-11 09:12:45,Estimated parameters after simple MLE with no GLS (no trend)
37,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010030285951678763,10.0,0.0001,Inf,0.0001,0.00010171636551881136,10.0,0.0001,Inf,956.1663074917665,2023-02-11 09:12:57,Estimated parameters after simple MLE with no GLS (no trend)
50,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010443436685747542,10.0,0.0001,Inf,0.0001,0.00010331968058885366,10.0,0.0001,Inf,935.143219025429,2023-02-11 09:13:01,Estimated parameters after simple MLE with no GLS (no trend)
63,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010608400479306113,10.0,0.0001,Inf,0.0001,0.000101123573893247,10.0,0.0001,Inf,940.7368609526792,2023-02-11 09:13:06,Estimated parameters after simple MLE with no GLS (no trend)
100,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012659616605681379,10.0,0.0001,Inf,0.0001,0.0001004048550701242,10.0,0.0001,Inf,946.3805296847382,2023-02-11 09:13:16,Estimated parameters after simple MLE with no GLS (no trend)
24,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010033222546645959,10.0,0.0001,Inf,0.0001,0.00010700702270760587,10.0,0.0001,Inf,948.1533389971408,2023-02-11 09:13:21,Estimated parameters after simple MLE with no GLS (no trend)
11,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010011052225777917,10.0,0.0001,Inf,0.0001,0.0001394590446377464,10.0,0.0001,Inf,946.3896610998561,2023-02-11 09:13:26,Estimated parameters after simple MLE with no GLS (no trend)
75,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010370856246666449,10.0,0.0001,Inf,0.0001,0.00010119241169803672,10.0,0.0001,Inf,941.2589520775441,2023-02-11 09:13:29,Estimated parameters after simple MLE with no GLS (no trend)
38,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00011008857599570376,10.0,0.0001,Inf,0.0001,0.00010332601075546677,10.0,0.0001,Inf,930.462089237959,2023-02-11 09:13:39,Estimated parameters after simple MLE with no GLS (no trend)
51,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0001041778421964068,10.0,0.0001,Inf,0.0001,0.0001068141102891218,10.0,0.0001,Inf,928.8165666932248,2023-02-11 09:13:40,Estimated parameters after simple MLE with no GLS (no trend)
88,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010030258162174732,10.0,0.0001,Inf,0.0001,0.00012546652493483634,10.0,0.0001,Inf,932.3518664353031,2023-02-11 09:13:48,Estimated parameters after simple MLE with no GLS (no trend)
64,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010600564545626412,10.0,0.0001,Inf,0.0001,0.00010024270017439108,10.0,0.0001,Inf,958.9192755303797,2023-02-11 09:14:00,Estimated parameters after simple MLE with no GLS (no trend)
25,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012024756126116642,10.0,0.0001,Inf,0.0001,0.00010456768127298233,10.0,0.0001,Inf,930.3844406529031,2023-02-11 09:14:03,Estimated parameters after simple MLE with no GLS (no trend)
76,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010361495266231202,10.0,0.0001,Inf,0.0001,0.00011948378553050532,10.0,0.0001,Inf,918.9754362298022,2023-02-11 09:14:11,Estimated parameters after simple MLE with no GLS (no trend)
12,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010041834712204434,10.0,0.0001,Inf,0.0001,0.00011621006094486575,10.0,0.0001,Inf,935.685639035239,2023-02-11 09:14:14,Estimated parameters after simple MLE with no GLS (no trend)
52,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00014171176252375517,10.0,0.0001,Inf,0.0001,0.00010063858857733976,10.0,0.0001,Inf,940.1261523063263,2023-02-11 09:14:20,Estimated parameters after simple MLE with no GLS (no trend)
39,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00012529856443244114,10.0,0.0001,Inf,0.0001,0.00010040467073046955,10.0,0.0001,Inf,949.0754997751886,2023-02-11 09:14:25,Estimated parameters after simple MLE with no GLS (no trend)
26,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010065239843726204,10.0,0.0001,Inf,0.0001,0.00012641289257686594,10.0,0.0001,Inf,918.8187073977002,2023-02-11 09:14:32,Estimated parameters after simple MLE with no GLS (no trend)
13,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.00010640410735440753,10.0,0.0001,Inf,0.0001,0.00010383415065540191,10.0,0.0001,Inf,933.8575106287035,2023-02-11 09:14:39,Estimated parameters after simple MLE with no GLS (no trend)
27,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.0038034530184987148,10.0,0.0001,Inf,0.8064965333333334,0.5914431729199663,10.0,0.0001,Inf,-77.46131905460928,2023-02-11 09:15:11,Estimated parameters after simple MLE with no GLS (no trend)
40,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.042754236946667135,10.0,0.0001,Inf,0.8064965333333334,0.6368034318171336,10.0,0.0001,Inf,-91.66647366788813,2023-02-11 09:15:13,Estimated parameters after simple MLE with no GLS (no trend)
14,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.005736749187677859,10.0,0.0001,Inf,0.8064965333333334,0.7331120110243212,10.0,0.0001,Inf,-104.93376268539149,2023-02-11 09:15:14,Estimated parameters after simple MLE with no GLS (no trend)
65,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.017757199188496386,10.0,0.0001,Inf,0.8064965333333334,0.6891833617888636,10.0,0.0001,Inf,-99.14522751932279,2023-02-11 09:15:15,Estimated parameters after simple MLE with no GLS (no trend)
53,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.008876947789337564,10.0,0.0001,Inf,0.8064965333333334,0.6144812005883349,10.0,0.0001,Inf,-84.16377863403667,2023-02-11 09:15:16,Estimated parameters after simple MLE with no GLS (no trend)
77,4,60,0.8785,0.8785,0.8785,0.878,0.879,0.0001,0.004345878636673461,10.0,0.0001,Inf,0.8064965333333334,0.640614894783603,10.0,0.0001,Inf,-88.31445773877557,2023-02-11 09:15:17,Estimated parameters after simple MLE with no GLS (no trend)
